latitude,longitude,temperatura_media_C,precipitacao_anual_mm,umidade_solo_pct,indice_NDVI,risco_climatico
-29.673949020817947,-53.60079291777334,33.25637703056859,557.9335326469328,17.26870430884439,0.2304014885043551,2
-24.785619499124955,-53.50613501537336,23.95708743555741,1574.3992852278404,58.77109382863716,0.7008532282173202,0
-21.152590586352368,-48.14859136283908,26.53968664147825,1413.004741440575,49.30824540194807,0.6766371390334446,0
-12.599801470093173,-55.73966792535895,27.82560298242067,1825.8865551272452,73.1348470123697,0.8238675890384831,0
-11.831647844692899,-55.697718221430186,29.43315625045461,1912.6491388363966,65.90825739671111,0.7630364590914502,0
-14.227513782920179,-56.300717863443154,28.031295646426976,1731.7931949398346,67.08083732844382,0.8103136447294326,0
-12.133934377567503,-45.7540211697693,30.637096635604703,1254.126401695165,40.208215590350946,0.6480053684862193,1
-7.158577485697651,-44.271599542731074,32.86121767383217,1079.76371485859,38.4287049301921,0.5704611311050448,1
-10.954421191051697,-45.01633667879954,31.397054701523686,1305.3143507658053,43.732269062360764,0.6728708301824106,1
-28.36365404365473,-52.71410012072464,34.00941723443016,575.6746565829933,14.83008347461164,0.22782255753865452,2
-28.791698720578637,-53.79792562731407,34.96779786884531,507.64751060893275,11.449112161108136,0.2033501964597289,2
-29.250351408716906,-53.26184576240236,34.03103044662595,585.9013127985439,13.607866062755,0.23552070539064426,2
-24.766919576459586,-53.646497478707666,24.8916952546413,1579.5945688864508,58.63104944652772,0.7271131946595603,0
-21.104249778068066,-47.854926629999404,26.074230556977753,1421.9535765742412,49.13311883475093,0.6352171958772505,0
-12.645952040753407,-55.60998958019509,28.101244902654177,1871.5409031124486,73.32172008122005,0.8437229094808459,0
-11.747346513377328,-55.693668890972724,29.811184930849254,1903.4765099663355,68.00198853310161,0.8208064795963977,0
-13.810584490130392,-56.058924898770805,28.669449831898792,1710.575087945225,66.09313147808206,0.7989364550930547,0
-11.896271001893423,-46.05680509898364,31.989429025390898,1179.929388901229,40.563646567477186,0.6049209658720552,1
-7.3704106187754705,-44.67027352879024,33.24265907128252,1048.1506784101405,37.116001652858955,0.5349227577261808,1
-11.315532429319553,-45.136043613171495,30.395867139179536,1298.1083598918542,44.31204204584837,0.6476530710295498,1
-28.33842163062643,-52.718598746706334,34.08477779672172,599.3135544197452,15.285053720363834,0.24249865090606482,2
-28.922702989626423,-53.51190505240792,35.46125705263288,445.3503014400251,14.016065631708233,0.14514456052237917,2
-29.090775944587083,-53.45392755978534,34.00919911044434,612.6397310458968,14.792242372385687,0.570847583062925,2
-24.89778894556402,-53.33950200911657,25.200799296473214,1637.2278277082073,59.61527221698652,0.7344665645656171,0
-21.168977308671508,-47.76521717318707,26.52522504626807,1476.78624363557,46.745483873411445,0.6922678878393337,0
-12.58691742667503,-55.44717191400523,27.64845984912009,1839.890064420401,70.20871589836156,0.8291798800334857,0
-12.133074148410083,-55.47495509947042,29.62597380886146,1912.285736318005,66.56183231571984,0.7862359512245436,0
-13.914129064553071,-56.16588110822505,27.300969686342793,1764.2440089299662,63.47123696583892,0.570847583062925,0
-12.158542903305353,-45.765540499393545,31.308014364023823,1204.8870432888323,39.62461741531863,0.6057224966489072,1
-7.390455453844324,-44.44134039419272,33.32510010312585,1047.5288699690173,38.6194983682067,0.5694063240357656,1
-11.282257142333203,-45.19022798593486,31.79783374489198,1310.8993847375011,44.67889845340821,0.6483751992025499,1
-28.179189828637092,-52.39188166175922,36.05495927800268,486.69384786950786,14.569108096407664,0.22441167075474722,2
-28.252762819757894,-53.74039833756135,35.503361529568096,497.0517372515658,12.53570902918227,0.15458096557815434,2
-29.11508443743363,-53.582580183510196,33.7084016906398,603.1544475915492,16.3984254897588,0.2424284051357369,2
-24.898489921855447,-53.73052105435994,24.767252824240273,1594.4381275805433,58.98664476422556,0.7579733832067834,0
-21.184889183153235,-47.460084651362614,26.64382771293692,1471.171554892989,49.8957015706366,0.6907539314624784,0
-12.923754243059808,-55.968772647078254,28.239666187221403,1833.1266495302361,70.21950991754139,0.8331906293917827,0
-11.855302775089843,-55.638581039559185,29.997605677956162,1889.9231002733743,69.5867212712312,0.8253302360065528,0
-13.817953958011795,-56.22368145311384,27.9150353795957,1799.7888325551185,64.6163318008283,0.8307721213841763,0
-11.597351577502943,-45.611015124611114,31.748871544545697,1179.1984673787535,40.59660555185636,0.6118631667539949,1
-7.268472192956225,-44.6089899356584,33.532962126027236,1036.2471179265865,37.733123186293405,0.5397802165960855,1
-11.189690531533277,-44.95045158546526,31.010793305307228,1296.3243644142287,43.63078362105523,0.588929008078882,1
-28.26694235394105,-52.534698124848774,34.91947025023481,571.0183620532388,13.373854427015852,0.21663230155054294,2
-28.863735607523907,-53.544201167555244,34.891373406726544,485.1950626838328,12.0160808823452,0.173479750083663,2
-28.921435437096996,-53.61706941065196,33.520849123026984,567.6843663211935,16.52251260886919,0.2578073238879075,2
-24.799613393462643,-53.020970174445324,23.94992288351415,1586.6957859218203,56.65325490036155,0.7369218954605062,0
-21.011793610591393,-48.0475196838059,26.41975061531011,1404.8161391696947,49.268441940576885,0.683592298811264,0
-12.721877490958947,-55.658035857954594,28.789468251756055,1848.069473869424,73.61149950715537,0.7844120213898556,0
-11.56944113781278,-55.373244623813584,29.328886433075944,1910.6460914657457,68.74460017660091,0.7712006434169987,0
-14.110370212558456,-55.9972401805097,28.63724621667377,1760.4551438971994,68.61259755902282,0.8195330208160112,0
-11.972628581239945,-45.82705753177554,31.497201990585477,1155.59970614879,43.77019226061229,0.6443181526226539,1
-6.791908874838005,-44.575964139946684,33.53437082779626,1076.5985246890214,39.716439602839905,0.5480494923250876,1
-11.448107265026138,-45.19123770560418,30.254149561930344,1306.3142211499155,42.9181971743163,0.6465562214714825,1
-28.373259545920558,-52.4294004003257,34.3064501487628,584.6133011898477,15.145790527450133,0.23904956313905612,2
-28.61006972698247,-53.40722417664102,35.54776887878289,491.1049581822668,11.420339797454634,0.163782121275995,2
-29.25069513082324,-53.00789539968173,34.22455105537157,627.533073943394,15.173527294692626,0.25733628086570887,2
-25.260132686213225,-53.56149835700157,24.35301652616791,1611.6636327862532,58.252023010798794,0.7251901978733568,0
-21.156287405038796,-48.08396059591582,26.164200374070965,1453.6556439050687,51.417817301917225,0.7072964887698202,0
-12.752460742745221,-55.73765640967025,27.641063126659596,1863.0562659004445,72.75124738650632,0.8230280609590346,0
-11.755281513872964,-54.98405813246914,28.921485399596698,1897.5521188389273,66.68228929798691,0.7959690362796288,0
-14.01388484684676,-56.24073491359395,28.245191581759894,1806.810868011172,66.61368837038893,0.7943480280516283,0
-11.780013118996491,-45.46217663891119,31.787602508053283,1222.2259280569972,41.043618686886056,0.6241406471922157,1
-7.386650658467248,-44.21445983718471,33.45033286069061,1064.3436105251103,38.32502467844643,0.5916942584246203,1
-11.314412303241134,-45.3107176483416,30.82488684359048,1268.0923895865417,44.5449748987843,0.6198417660914359,1
-28.097296556526068,-52.286203384162945,34.503531579314085,517.7923095634115,13.671700622396562,0.21320481984704953,2
-28.87617286328679,-53.27432067537429,34.869839430263276,487.3178870535463,12.649364462560765,0.18463214948336182,2
-29.104508013079172,-53.5258255481975,34.14941421010126,603.638029944206,14.439709420276152,0.2657281242399163,2
-24.688571449143513,-53.490716072020476,24.710486472194695,1584.646935874792,60.9177926114154,0.570847583062925,0
-21.491496646912246,-47.92633618278973,26.446009423996397,1423.5245674903015,47.26837089605826,0.6333393941971451,0
-12.503073228293538,-55.922951346138575,28.13698257866621,1889.7156732010899,71.10349847511772,0.8471837898832805,0
-11.798023441150315,-55.629855509013204,28.02332854006438,1917.3850618637575,68.55531783491261,0.8052101223916829,0
-13.673635425644537,-56.32478805335245,28.348576355876848,1721.4747872561816,66.37647124965297,0.7751410493902667,0
-12.337390142175616,-45.78318330634816,31.260581271995797,1197.2122793214264,41.849286419142445,0.5978486241644089,1
-7.494091322616856,-44.703994646211726,32.76861211797844,1029.875837978686,37.91391394549769,0.5813636485905466,1
-11.14561168687662,-45.15324281764185,31.146739455956997,1290.3075020897859,45.61582512799143,0.6689559283691573,1
-28.200603065353363,-52.711179129240726,34.303993680040435,539.659608359259,13.65339578381348,0.2387728004535789,2
-28.579901429930825,-53.53382395355711,35.729968192023314,468.0588604348999,13.589771886902358,0.17647775132080273,2
-29.080710358100603,-53.28329420767822,34.108502974788344,568.6216157006651,17.259023671347403,0.2516597483762502,2
-25.086004944315697,-53.8487471285143,24.84178466160024,1596.8086329620453,59.30923652650845,0.7373814838974775,0
-21.123549260567803,-47.73518868603049,25.517022144399732,1405.9848090788173,48.550764914944374,0.7125647956653767,0
-12.481385505340263,-55.474466201505344,29.005971992693198,1776.7637827499434,71.88091736339145,0.8024831518700978,0
-11.992870283605273,-55.74192820373824,29.23062526561693,1951.3243006125415,67.54930107691895,0.773884006902316,0
-13.45684509777105,-55.74548552263246,27.6153614303769,1777.219241355417,63.9915979364658,0.8302054917367203,0
-11.995233415817642,-45.70619619812679,31.571694233671124,1190.5924818768751,42.54024627591865,0.6091127708897688,1
-7.46826069944053,-44.691002371151676,32.311882383550845,1050.470476243515,37.19353136333027,0.5775693471090763,1
-11.118689278273234,-45.211153815531546,31.004326405740336,1270.708641317061,45.98310574477536,0.6265697558603891,1
-28.454936334045467,-52.28833461749566,33.98531424590897,592.3930719452717,12.394712655658502,0.2189044327932235,2
-28.472583079251507,-53.58479892171752,34.52366485707824,527.4322173693278,14.078560919262731,0.16155174030312092,2
-28.918280884198516,-53.34224880151073,33.03882040689105,603.9173432061631,14.655501012111907,0.25014725362847134,2
-25.11413646367034,-53.634134718615876,25.05634418749496,1625.5882661046337,58.328953505800655,0.710429061260024,0
-20.97732477415114,-47.77612783519279,25.885368303153605,1424.382169473348,51.1877889655821,0.6802473315809007,0
-12.457443814612699,-56.002742899381,29.166863854958248,1816.5818640281018,71.14403935469983,0.7912749227014376,0
-11.685587968001101,-55.52224521226974,28.832099268473854,1889.7044157759085,69.27870296514942,0.8038784646638252,0
-13.450641403469211,-56.26078152829296,26.946321021203527,1753.2981991692989,63.65622460329938,0.824331786795193,0
-12.139077623200574,-45.93710598851795,30.94173778002567,1188.636307031414,44.17817654877384,0.5753947453903131,1
-7.3807472328714985,-44.30278136495791,33.817905810003474,1044.5336680641242,38.021223897448635,0.5766777149100115,1
-11.427902885925105,-44.981737975881146,30.722050911031666,1297.7150110622722,44.105382888046684,0.6899483025283971,1
-28.42316205699309,-52.27817237581856,34.2258563517547,547.9780375533635,13.551227341358848,0.22092012773472683,2
-28.64542034188282,-53.81846255293452,35.28000911292639,481.3064622624371,12.71337890408908,0.1671777147955071,2
-29.08176960503667,-53.513281689938964,34.05089136808377,573.484873340085,15.123317062224343,0.30648661182006093,2
-24.894661840133995,-53.20738046000417,25.05869940795123,1582.0745962718015,56.87596346586584,0.7136206300339498,0
-21.004563350192797,-47.78165661727202,26.92424961494646,1387.8853933575008,49.667695103624396,0.6904021293373819,0
-12.537399621624418,-55.25613409200366,28.220115677105454,1874.445388742155,70.23455683084505,0.8235924454526384,0
-11.559293184568537,-55.42133643212112,28.436976156958984,1847.358826453992,70.73081586191272,0.8169029524090483,0
-13.882931366647592,-56.041590176701995,27.593267419438362,1778.8397585829232,64.65040811317792,0.8171947795025358,0
-11.545966166682076,-45.8518232928405,31.630140253291444,1234.6587349315712,43.24742517927061,0.6000273220842309,1
-7.104866530447,-44.52329181904354,32.718120536894695,1042.4454853254344,38.31420512547166,0.5309763125922409,1
-11.421431511283256,-45.23049396727611,30.321424542552478,1234.9215728043175,43.52319892427705,0.6331635635950773,1
-28.474178499612226,-52.258378264662284,34.67189394077494,540.9672359508178,13.991067936180906,0.19986145278109713,2
-28.53350551695136,-53.40865953664108,35.175673824214776,478.3953959677795,12.676004168966122,0.18095650639569366,2
-29.194692557065167,-53.607197892101595,33.81639849770579,574.7350445017771,15.717607997370541,0.23871607640279027,2
-24.80719990118158,-53.716246590711556,24.120752332649964,1587.1195401547939,59.78966941877654,0.710119244134205,0
-21.075352475085293,-48.17724107462066,26.084799642897117,1458.2548799715837,51.5322730891728,0.7151029157674981,0
-12.554565782531373,-55.61840173461749,27.937883427865845,1866.6231790575434,73.3783722819875,0.8100465495314192,0
-12.019358743613681,-55.72067332123478,29.545099205562394,1876.8858971405475,67.3105148415905,0.7646372639004938,0
-14.132969444937173,-56.510578118590495,28.317624667361876,1710.0600207601142,63.88023632832777,0.8066348173102492,0
-12.179302990413404,-45.71228427909381,30.57690606888095,1191.8245670597557,41.07961859195581,0.6113674313193531,1
-7.058720241135306,-44.05140009651344,32.7352445699038,1044.663580516239,38.29436141100008,0.5150706654884194,1
-11.207181251173958,-45.20121418230798,30.05173537245496,1312.404979684083,45.818680070298534,0.6466329533425152,1
-28.5091477557424,-52.23230184510967,34.17498803279655,536.6170821858085,10.74264289285933,0.19905684862619472,2
-28.595363814829764,-53.58363412829049,35.15828101510482,492.7874893840465,11.487830197582374,0.21422057618381574,2
-29.07293652405423,-53.46977793063823,33.075177390150735,648.3788510015057,16.237133837984775,0.2604792102415347,2
-25.126771487240227,-53.26618470340245,24.039070093437342,1620.3875255611065,57.583683615526674,0.7320020001978137,0
-21.139254978810897,-47.868054908837735,25.69802131395925,1418.7977873167306,51.936910758523815,0.6750966445936529,0
-12.5283582563108,-55.666521537185616,28.50363366469947,1845.4212382236676,72.6326701113763,0.8179006458487275,0
-12.078594059566123,-55.4356604387608,29.134672168518126,1891.0831716455032,69.96528786212134,0.8022558148316659,0
-13.758442527930344,-56.21361809072861,27.439131223331373,1779.5160228113036,65.17605921947465,0.809490117428296,0
-11.977843094726353,-45.59159153009269,31.588410436069697,1184.3171638512174,43.406216238760386,0.6056568238572628,1
-7.0133897513649455,-44.58499195133908,32.92665995770637,1051.1305677249995,40.45259959179128,0.5511674058163579,1
-11.03923958959302,-45.35114903189857,30.664172444836975,1301.2799475470272,46.96754017390899,0.6279228213752609,1
-28.53553387359142,-52.292698031285916,35.33672604514927,537.4553951797117,12.3617876098569,0.21313588146313925,2
-28.817565007983024,-53.77969359635821,35.870230525895174,445.6883613028975,11.119485883686428,0.1382841512218999,2
-29.046992946558266,-53.44436376852618,33.1502093815362,608.0743625904418,15.482252941825305,0.26947452461704735,2
-24.84724280981756,-53.45182379932884,24.914866208939586,1598.4749007036155,58.73388180261449,0.7459759556064353,0
-21.066990462738794,-47.592820886833685,26.605698277245796,1432.5060117359142,51.0295303325218,0.570847583062925,0
-11.769453701869054,-55.62506035342401,27.82586835562369,1836.6599923390208,70.7416609889614,0.8579746996271047,0
-11.735821897861367,-55.50500539174903,29.509388821877433,1930.520532470326,68.10175777087541,0.7917403296078478,0
-13.60288687196388,-55.91644674015994,28.568965959206277,1728.080655469704,62.47010900176579,0.7892771285604961,0
-11.899199647301359,-45.511958490196534,30.938727596877794,1242.8010071004474,44.16291750870283,0.6271347484294092,1
-7.0997217497388405,-44.43843793872963,32.74124858949287,1006.3090872542934,37.23143863898496,0.5579609643301853,1
-11.31305384892807,-45.19792947603133,31.30883073342175,1310.8692516139222,45.08379590976674,0.6478915997096844,1
-28.10820615590135,-52.66236724647003,34.63574765541282,561.8857670631655,13.535525429017909,0.21148488790696818,2
-28.784565042907513,-53.813022732615075,35.475738137619764,460.1110733014779,13.219041362520123,0.18900991447556068,2
-29.197363721348,-53.51104494087094,33.97029460820025,610.6098484465253,11.743740337903931,0.2447648341955781,2
-25.04707270956582,-53.571902440431856,24.695347960464073,1631.9879667440039,57.975084486511136,0.7511188290329168,0
-21.153625172122737,-47.84739426059709,25.53676393584446,1364.5795290161484,49.841271863753455,0.6519011109197872,0
-12.077068286665298,-55.70867001502058,28.923658853310723,1862.5686201872704,71.31954541861248,0.570847583062925,0
-12.223453038518349,-55.39406144912866,29.68479499621389,1837.668229491748,70.58933981845345,0.8244431019561639,0
-13.692747961925097,-56.094099755611815,27.685304627965987,1725.8583799119199,64.16900581171635,0.7946586508919941,0
-12.41254317423793,-45.692699671234756,31.478261525093068,1240.7291591225237,43.15769426585349,0.5979232340501363,1
-7.324386373157887,-44.537105117037974,32.43444624872214,1035.4554491651986,38.53437918305912,0.5410407732310005,1
-11.032209880606526,-45.59509331327078,31.057127378008918,1270.6530008897757,46.892278878803275,0.6157038772822272,1
-28.24714399618091,-52.58786707876375,34.786028720857075,545.051556775383,12.999216372833741,0.17583438447543495,2
-28.845548955585862,-53.62881751114433,35.16890449150035,531.6976584540888,10.400546651314361,0.17538827202952773,2
-29.293060741851992,-53.69193894856822,34.362176679935246,554.2079438198493,17.644104861216096,0.25271718848163316,2
-24.814080450213066,-53.33001425400076,24.33296138451003,1573.7172522090164,58.63798196249517,0.738949898629227,0
-21.316073326343428,-47.50384983353126,26.4823029629468,1457.4357920794907,47.68259397998486,0.6871024287610422,0
-12.496708282083604,-55.476247629660534,27.89016783065394,1896.4425585884433,71.19104247830509,0.8208608174170077,0
-11.840885632019237,-55.542688574186045,29.088223924562882,1897.414219392743,68.5795739807721,0.8104568294310153,0
-13.960320069521163,-55.781854772630005,27.712822871048584,1719.023682436834,66.75664633231989,0.8061910762814157,0
-11.661211182134934,-45.760266508559575,31.61265396102047,1252.396087545229,40.98115402021057,0.5985183484582546,1
-7.103216195536398,-44.617417194223606,33.01523653558333,1089.86105979373,33.62861601527459,0.5443774903022384,1
-11.655028517331521,-45.32268053270819,30.734263702164167,1316.9736746940557,45.78483477860555,0.6515869351951356,1
-28.222709137046117,-52.46049393729763,34.91302358572075,529.6899412765645,12.169518965084036,0.248240537570865,2
-28.762357292953677,-53.67763536370825,34.98161788138089,478.77426647904906,8.473991802816382,0.16743712521661644,2
-28.979513333040753,-53.415916755524904,32.99671144963066,595.9909979738792,11.751511112523788,0.2519786757405777,2
-25.10850414768654,-53.41788520379003,25.37479195210271,1608.2712826153895,59.22097129029661,0.7467671488387192,0
-21.192947288293382,-47.80939079596932,26.890727039345244,1456.2750359532833,50.19292617560745,0.6701484398654235,0
-12.439002544203907,-55.63261236605073,27.75386865244719,1871.985426028435,71.66151542893162,0.8204083433442583,0
-11.676848961165975,-55.261870745042735,29.444853902622597,1873.065598075381,70.08353654444414,0.7606865228531581,0
-14.070059281411154,-55.890089172911736,27.54851261472433,1784.4124112504885,66.45598702453461,0.570847583062925,0
-12.15690024716819,-46.08697959368998,31.63174360766553,1207.828303500329,44.424450064082876,0.6173349281578451,1
-7.324989062232191,-45.06078422698039,33.34711206450675,1067.176644896473,35.91089679174951,0.5423225051733844,1
-11.380665846514743,-45.013136017752146,30.68279609984184,1336.663521481965,44.94817406406906,0.6440456081524244,1
-27.906909151943783,-52.67337573968308,34.1081171672068,522.2104937621613,11.574929937577979,0.219642100459833,2
-28.54900365780781,-53.644953080378535,34.85472947384187,479.10436053233843,11.155926502216799,0.16047199902672404,2
-29.402176790867006,-53.68402260521187,33.34190404225937,586.7136362160196,15.627076219349984,0.24909491396071326,2
-24.766427610589044,-53.810396087516004,24.08408889588478,1560.8035143658635,58.93992045589461,0.7153379738997029,0
-20.745568760597475,-47.701707454359045,26.16641085497532,1428.667749440123,50.068345821712846,0.717819447160028,0
-12.33350694788977,-55.56816896793947,28.042120005444623,1912.7889137896107,72.93511070741987,0.7928805931028007,0
-12.153873993190802,-55.61530208014534,29.44102603285631,1853.9980563873562,69.05516019970834,0.7860842945806285,0
-13.926846814573251,-56.59820845842898,28.543623077667963,1749.1929847237632,68.73239301607471,0.789154568239055,0
-11.836617770162675,-45.899248889650494,31.209973379314977,1216.0135733768693,41.527055017070815,0.6214084234672159,1
-7.371533893123757,-44.47163919891949,33.31970225026769,1053.0769550414045,36.58846594900043,0.54337137257437,1
-11.161236114370753,-45.49578231375483,31.049842555151468,1297.1717986871065,45.36912542297461,0.6296266656075759,1
-28.105073189314133,-52.363328016044164,34.73600113545964,517.5195909138544,12.796579959290685,0.2370640309010311,2
